id;UNIDAD;MUNICIPIO;Match_addr;ARC_Street;CODIGO;PERIODO;DIRECCION;Delito;x;y
28411;MEBOG;Bogota;CL 90-11 2, BOGOTA;CL 90 KR 11;110316654;2012;CL 90 KR 11;h_personas;-74,0431015;4,672769163
28412;MEBOG;Bogota;TV 96-70A 85, BOGOTA;TR 96 CL 70 A 85;110316655;2012;TR 96 CL 70 A 85;h_personas;-74,11011583;4,699499957
28413;MEBOG;Bogota;CALLE 100 6 2, BOGOTA;CL 100 AU 6;110316657;2012;CL 100 AU 6;h_personas;-74,01451569;4,67055242
28414;MEBOG;Bogota;KR 9-140 2, BOGOTA;AK 9 CL 140;110316658;2012;AK 9 CL 140;h_personas;-74,02667044;4,718201438
28415;MEBOG;Bogota;DG 46-16A S 2, BOGOTA;DG 46 SUR TR 16 A;110316659;2012;DG 46 SUR TR 16 A;h_personas;-74,11492668;4,568764541
28416;MEBOG;Bogota;DG 64-19 S 3, BOGOTA;DG 64 SUR KR 19 3;110316660;2012;DG 64 SUR KR 19 3;h_personas;-74,14029376;4,55868041
28417;MEBOG;Bogota;KR 68-66 28, BOGOTA;KR 68 CL 66 28;110316661;2012;KR 68 CL 66 28;h_personas;-74,09153825;4,679038435
28418;MEBOG;Bogota;CL 76-13 2, BOGOTA;CL 76 KR 13;110316662;2012;CL 76 KR 13;h_personas;-74,05218098;4,662598182
28419;MEBOG;Bogota;CL 61-66 S 2, BOGOTA;CL 61 . SUR KR 66 .;110316666;2012;CL 61 . SUR KR 66 .;h_personas;-74,15086166;4,592102951
28420;MEBOG;Bogota;KR 8-8 S 21, BOGOTA;KR 8 CL 8 21 SUR;110316667;2012;KR 8 CL 8 21 SUR;h_personas;-74,08122717;4,582600803
28421;MEBOG;Bogota;CL 72-10 2, BOGOTA;CL 72 KR 10;110316668;2012;CL 72 KR 10;h_personas;-74,05196294;4,6571151
28422;MEBOG;Bogota;KR 104-152C 50, BOGOTA;KR 104 CL 152 C 50;110316669;2012;KR 104 CL 152 C 50;h_personas;-74,08675082;4,75411172
28423;MEBOG;Bogota;CL 48Q-5L S 2, BOGOTA;CL 48 Q SUR KR 5 L;110316670;2012;CL 48 Q SUR KR 5 L;h_personas;-74,10721508;4,554512179
28424;MEBOG;Bogota;CL 13-81 1, BOGOTA;CL 13 KR 81;110316671;2012;CL 13 KR 81;h_personas;-74,12979291;4,659057234
28425;MEBOG;Bogota;KR 57B-72A 2, BOGOTA;KR 57 B CL 72 A;110316672;2012;KR 57 B CL 72 A;h_personas;-74,07245477;4,672517153
28426;MEBOG;Bogota;CL 2-87I 10, BOGOTA;CL 2 KR 87 I 10;110316673;2012;CL 2 KR 87 I 10;h_personas;-74,1550373;4,642451085
28427;MEBOG;Bogota;CL 103A-19A 55, BOGOTA;CL 103 A KR 19 A 55;110316674;2012;CL 103 A KR 19 A 55;h_personas;-74,04756812;4,690283258
28428;MEBOG;Bogota;KR 32D-1A 94, BOGOTA;KR 32 D CL 1 A 94;110316676;2012;KR 32 D CL 1 A 94;h_personas;-74,10236467;4,602464718
28429;MEBOG;Bogota;CL 51-34 S 31, BOGOTA;CL 51 SUR KR 34 31;110316678;2012;CL 51 SUR KR 34 31;h_personas;-74,13105372;4,585755501
28430;MEBOG;Bogota;KR 68-22A 2, BOGOTA;KR 68 OCCIDENTE CL 22 A SUR;110316679;2012;KR 68 OCCIDENTE CL 22 A SUR;h_personas;-74,106261;4,6438219
28431;MEBOG;Bogota;DG 50-32 S 35, BOGOTA;DG 50 SUR KR 32 35;110316680;2012;DG 50 SUR KR 32 35;h_personas;-74,13203775;4,583999066
28432;MEBOG;Bogota;KR 117A-64A 4, BOGOTA;KR 117 A CL 64 A 4;110316681;2012;KR 117 A CL 64 A 4;h_personas;-74,13398596;4,712533083
28433;MEBOG;Bogota;KR 1-48 S 2, BOGOTA;KR 1 CL 48 SUR;110316683;2012;KR 1 CL 48 SUR;h_personas;-74,09526019;4,547200703
28434;MEBOG;Bogota;CL 22-8 60, BOGOTA;CL 22 KR 8 60;110316684;2012;CL 22 KR 8 60;h_personas;-74,06586164;4,608925308
28435;MEBOG;Bogota;CL 18-3 S 2, BOGOTA;CL 18 SUR AK 3;110316686;2012;CL 18 SUR AK 3;h_personas;-74,08103096;4,574245485
28436;MEBOG;Bogota;KR 24-40 S 2, BOGOTA;KR 24 CL 40 SUR;110316687;2012;KR 24 CL 40 SUR;h_personas;-74,11562381;4,58129111
28437;MEBOG;Bogota;KR 5-27 2, BOGOTA;KR 5 CL 27;110316688;2012;KR 5 CL 27;h_personas;-74,06132259;4,614174613
28438;MEBOG;Bogota;CL 131-91 2, BOGOTA;CL 131 KR 91;110316689;2012;CL 131 KR 91;h_personas;-74,08171008;4,730991352
28439;MEBOG;Bogota;KR 97-66 2, BOGOTA;KR 97 CL 66;110316690;2012;KR 97 CL 66;h_personas;-74,11402551;4,695061855
28440;MEBOG;Bogota;CL 71A-77A 96, BOGOTA;CL 71 A KR 77 A 96;110316691;2012;CL 71 A KR 77 A 96;h_personas;-74,09535436;4,691107361
28441;MEBOG;Bogota;KR 1-5 2, BOGOTA;AK 1 AC 5;110316692;2012;AK 1 AC 5;h_personas;-74,06721148;4,590514899
28442;MEBOG;Bogota;CL 63-50 2, BOGOTA;CL 63 KR 50;110316693;2012;CL 63 KR 50;h_personas;-74,07814583;4,654460418
28443;MEBOG;Bogota;KR 3-20 17, BOGOTA;KR 3 CL 20 17;110316694;2012;KR 3 CL 20 17;h_personas;-74,06207878;4,604622399
28444;MEBOG;Bogota;CL 118-18 2, BOGOTA;CL 118 KR 18;110316695;2012;CL 118 KR 18;h_personas;-74,03927057;4,698507627
28445;MEBOG;Bogota;CL 4-20 2, BOGOTA;AC 4 AU 20;110316696;2012;AC 4 AU 20;h_personas;-74,08645742;4,598995594
28446;MEBOG;Bogota;CL 147-21 75, BOGOTA;CL 147 KR 21 75;110316697;2012;CL 147 KR 21 75;h_personas;-74,02904532;4,72689714
28447;MEBOG;Bogota;KR 7-180 2, BOGOTA;KR 7 CL 180;110316698;2012;KR 7 CL 180;h_personas;-74,01887197;4,756776016
28448;MEBOG;Bogota;KR 24-48B S 2, BOGOTA;KR 24 CL 48 B SUR;110316700;2012;KR 24 CL 48 B SUR;h_personas;-74,12515811;4,577275632
28449;MEBOG;Bogota;KR 24-48B S 2, BOGOTA;KR 24 CL 48 B SUR;110316701;2012;KR 24 CL 48 B SUR;h_personas;-74,12515811;4,577275632
28450;MEBOG;Bogota;KR 15-73 15, BOGOTA;KR 15 CL 73 15;110316702;2012;KR 15 CL 73 15;h_personas;-74,05511904;4,660874429
28451;MEBOG;Bogota;KR 9-5 2, BOGOTA;AK 9 AC 5;110316703;2012;AK 9 AC 5;h_personas;-74,0748608;4,593963883
28452;MEBOG;Bogota;KR 9-80 2, BOGOTA;AK 9 CL 80;110316706;2012;AK 9 CL 80;h_personas;-74,04630815;4,663778386
28453;MEBOG;Bogota;KR 30-63 2, BOGOTA;KR 30 CL 63;110316709;2012;KR 30 CL 63;h_personas;-74,07008716;4,652170947
28454;MEBOG;Bogota;KR 94A-129A 2, BOGOTA;KR 94 A CL 129 A;110316710;2012;KR 94 A CL 129 A;h_personas;-74,0850335;4,730893391
28455;MEBOG;Bogota;KR 111B-64F 2, BOGOTA;KR 111 B CL 64 F;110316711;2012;KR 111 B CL 64 F;h_personas;-74,12662683;4,704108209
28456;MEBOG;Bogota;KR 4-52B S 2, BOGOTA;KR 4 CL 52 B SUR;110316714;2012;KR 4 CL 52 B SUR;h_personas;-74,10749835;4,543133787
28457;MEBOG;Bogota;KR 3-19 2, BOGOTA;AK 3 CL 19;110316715;2012;AK 3 CL 19;h_personas;-74,06235663;4,603466558
28458;MEBOG;Bogota;CL 3-36 2, BOGOTA;CL 3 KR 36;110316716;2012;CL 3 KR 36;h_personas;-74,10114607;4,608361145
28459;MEBOG;Bogota;KR 80-40 2, BOGOTA;KR 80 OCCIDENTE CL 40 SUR;110316719;2012;KR 80 OCCIDENTE CL 40 SUR;h_personas;-74,11655698;4,670082508
28460;MEBOG;Bogota;CL 127-20 77, BOGOTA;CL 127 KR 20 78;110316720;2012;CL 127 KR 20 78;h_personas;-74,04105789;4,705181122
28461;MEBOG;Bogota;KR 91-131C 2, BOGOTA;KR 91 CL 131 C;110316721;2012;KR 91 CL 131 C;h_personas;-74,08197232;4,73024615
28462;MEBOG;Bogota;KR 68-94A 1, BOGOTA;KR 68 CL 94 A;110316722;2012;KR 68 CL 94 A;h_personas;-74,06815602;4,688465685
28463;MEBOG;Bogota;DG 22A-68D 90, BOGOTA;DG 22 A KR 68 D 90;110316723;2012;DG 22 A KR 68 D 90;h_personas;-74,10861089;4,654131056
28464;MEBOG;Bogota;CL 14-8 2, BOGOTA;CL 14 KR 8;110316724;2012;CL 14 KR 8;h_personas;-74,06905249;4,601919899
28465;MEBOG;Bogota;CL 131-55A 48, BOGOTA;CL 131 KR 55 A 48;110316726;2012;CL 131 KR 55 A 48;h_personas;-74,06587474;4,723387119
28466;MEBOG;Bogota;DG 54-20 5, BOGOTA;DG 54 KR 20 5;110316727;2012;DG 54 KR 20 5;h_personas;-74,06527172;4,643859137
28467;MEBOG;Bogota;KR 3-9 2, BOGOTA;AK 3 CL 9;110316728;2012;AK 3 CL 9;h_personas;-74,0672097;4,59469834
28468;MEBOG;Bogota;CL 71-18D S 2, BOGOTA;CL 71 SUR KR 18 D;110316729;2012;CL 71 SUR KR 18 D;h_personas;-74,13977896;4,545949443
28469;MEBOG;Bogota;KR 20-70D S 52, BOGOTA;KR 20 CL 70 D 52 SUR;110316730;2012;KR 20 CL 70 D 52 SUR;h_personas;-74,14904475;4,548364005
28470;MEBOG;Bogota;CL 100-16 2, BOGOTA;CL 100 AC 16;110316731;2012;CL 100 AC 16;h_personas;-74,04283802;4,685954277
28471;MEBOG;Bogota;CL 66-19 2, BOGOTA;CL 66 KR 19;110316732;2012;CL 66 KR 19;h_personas;-74,06199089;4,655632032
28472;MEBOG;Bogota;CL 170-15 2, BOGOTA;CL 170 KR 15;110316735;2012;CL 170 KR 15;h_personas;-74,03220653;4,749972072
28473;MEBOG;Bogota;CL 130C-97 2, BOGOTA;CL 130 C KR 97;110316736;2012;CL 130 C KR 97;h_personas;-74,0889014;4,730706685
28474;MEBOG;Bogota;CL 142-17A 40, BOGOTA;CL 142 KR 17 A 40;110316737;2012;CL 142 KR 17 A 40;h_personas;-74,03885282;4,724528031
28475;MEBOG;Bogota;KR 90B-54H S 3, BOGOTA;KR 90 B CL 54 H 3 SUR;110316738;2012;KR 90 B CL 54 H 3 SUR;h_personas;-74,18274541;4,632766343
28476;MEBOG;Bogota;KR 8-34 S 2, BOGOTA;KR 8 CL 34 SUR;110316739;2012;KR 8 CL 34 SUR;h_personas;-74,09564353;4,566153026
28477;MEBOG;Bogota;KR 8A-9A SE 78, BOGOTA;KR 8 A ESTE CL 9 A 78 SUR;110316741;2012;KR 8 A ESTE CL 9 A 78 SUR;h_personas;-74,07158345;4,573654945
28478;MEBOG;Bogota;KR 24-80 2, BOGOTA;KR 24 CL 80;110316742;2012;KR 24 CL 80;h_personas;-74,0580239;4,66869663
28479;MEBOG;Bogota;KR 27-45 S 2, BOGOTA;KR 27 CL 45 SUR;110316743;2012;KR 27 CL 45 SUR;h_personas;-74,12226419;4,583345928
28480;MEBOG;Bogota;KR 9-13 2, BOGOTA;AK 9 CL 13;110316745;2012;AK 9 CL 13;h_personas;-74,07033728;4,601547449
28481;MEBOG;Bogota;KR 68-3 2, BOGOTA;KR 68 CL 3;110316746;2012;KR 68 CL 3;h_personas;-74,11833628;4,624749611
28482;MEBOG;Bogota;CL 53-13 2, BOGOTA;CL 53 KR 13;110316747;2012;CL 53 KR 13;h_personas;-74,05939628;4,640711431
28483;MEBOG;Bogota;CL 6B-80G 95, BOGOTA;CL 6 B KR 80 G 95;110316749;2012;CL 6 B KR 80 G 95;h_personas;-74,14700968;4,639197492
28484;MEBOG;Bogota;KR 46-176 2, BOGOTA;KR 46 CL 176;110316750;2012;KR 46 CL 176;h_personas;-74,04097931;4,75737135
28485;MEBOG;Bogota;CL 6B-80G 95, BOGOTA;CL 6 B KR 80 G 95;110316751;2012;CL 6 B KR 80 G 95;h_personas;-74,14700968;4,639197492
28486;MEBOG;Bogota;KR 103A-16H 2, BOGOTA;KR 103 A CL 16 H;110316752;2012;KR 103 A CL 16 H;h_personas;-74,14328104;4,673432995
28487;MEBOG;Bogota;KR 47-95 34, BOGOTA;KR 47 CL 95 34;110316754;2012;KR 47 CL 95 34;h_personas;-74,05403378;4,684653061
28488;MEBOG;Bogota;KR 80-2 51, BOGOTA;KR 80 CL 2 51;110316756;2012;KR 80 CL 2 51;h_personas;-74,14955402;4,632262859
28489;MEBOG;Bogota;KR 5B-49 S 2, BOGOTA;KR 5 B CL 49 SUR;110316757;2012;KR 5 B CL 49 SUR;h_personas;-74,10610741;4,54837892
28490;MEBOG;Bogota;CL 62-17 S 2, BOGOTA;CL 62 SUR KR 17;110316758;2012;CL 62 SUR KR 17;h_personas;-74,13737001;4,555835902
28491;MEBOG;Bogota;CL 127-16 2, BOGOTA;CL 127 AC 16;110316759;2012;CL 127 AC 16;h_personas;-74,03873644;4,705049041
28492;MEBOG;Bogota;CL 38B-72J S 24, BOGOTA;CL 38 B SUR KR 72 J 24;110316762;2012;CL 38 B SUR KR 72 J 24;h_personas;-74,13877484;4,611871559
28493;MEBOG;Bogota;KR 71-116 2, BOGOTA;KR 71 CL 116;110316763;2012;KR 71 CL 116;h_personas;-74,07150488;4,699814562
28494;MEBOG;Bogota;KR 18-56 S 2, BOGOTA;KR 18 CL 56 SUR;110316764;2012;KR 18 CL 56 SUR;h_personas;-74,12617949;4,565172438
28495;MEBOG;Bogota;CL 33-15A S 2, BOGOTA;CL 33 SUR TR 15 A;110316766;2012;CL 33 SUR TR 15 A;h_personas;-74,10834699;4,571784455
28496;MEBOG;Bogota;CL 42-29 S 36, BOGOTA;CL 42 SUR KR 29 36;110316768;2012;CL 42 SUR KR 29 36;h_personas;-74,12090487;4,586109342
28497;MEBOG;Bogota;KR 86-37 S 2, BOGOTA;KR 86 CL 37 SUR;110316770;2012;KR 86 CL 37 SUR;h_personas;-74,15668432;4,635401542
28498;MEBOG;Bogota;TV 94-80D 63, BOGOTA;TR 94 CL 80 D 63;110316771;2012;TR 94 CL 80 D 63;h_personas;-74,09990202;4,708426487
28499;MEBOG;Bogota;KR 1-4 2, BOGOTA;AK 1 AC 4;110316774;2012;AK 1 AC 4;h_personas;-74,06783086;4,589714651
28500;MEBOG;Bogota;KR 79-58 S 2, BOGOTA;KR 79 CL 58 SUR;110316775;2012;KR 79 CL 58 SUR;h_personas;-74,16857805;4,605061459
28501;MEBOG;Bogota;KR 79-58 S 2, BOGOTA;KR 79 CL 58 SUR;110316776;2012;KR 79 CL 58 SUR;h_personas;-74,16857805;4,605061459
28502;MEBOG;Bogota;KR 29-66 17, BOGOTA;KR 29 CL 66 17;110316777;2012;KR 29 CL 66 17;h_personas;-74,06770971;4,659878119
28503;MEBOG;Bogota;KR 29-66 17, BOGOTA;KR 29 CL 66 17;110316778;2012;KR 29 CL 66 17;h_personas;-74,06770971;4,659878119
28504;MEBOG;Bogota;KR 9-14 50, BOGOTA;AK 9 CL 14 50;110316779;2012;AK 9 CL 14 50;h_personas;-74,06959929;4,602900713
28505;MEBOG;Bogota;KR 20-64 S 2, BOGOTA;KR 20 CL 64 SUR;110316780;2012;KR 20 CL 64 SUR;h_personas;-74,13993017;4,562861857
28506;MEBOG;Bogota;CL 67-22A S 6, BOGOTA;CL 67 SUR SUR KR 22 A 6;110316781;2012;CL 67 SUR SUR KR 22 A 6;h_personas;-74,14400131;4,566016135
28507;MEBOG;Bogota;CL 140-7 2, BOGOTA;CL 140 KR 7;110316782;2012;CL 140 KR 7;h_personas;-74,02324;4,71679814
28508;MEBOG;Bogota;CL 63-73 13, BOGOTA;CL 63 KR 73 13;110316783;2012;CL 63 KR 73 13;h_personas;-74,09710396;4,67880847
28509;MEBOG;Bogota;CL 56F-93C S 2, BOGOTA;CL 56 F SUR KR 93 C;110316784;2012;CL 56 F SUR KR 93 C;h_personas;-74,18494559;4,634456103
28510;MEBOG;Bogota;KR 18M-70 S 2, BOGOTA;KR 18 M CL 70 . SUR;110316785;2012;KR 18 M CL 70 . SUR;h_personas;-74,14612584;4,551148616
28511;MEBOG;Bogota;KR 74B-81 44, BOGOTA;KR 74 B CL 81 44;110316786;2012;KR 74 B CL 81 44;h_personas;-74,08595076;4,698531421
28512;MEBOG;Bogota;CL 51-19 2, BOGOTA;CL 51 KR 19;110316788;2012;CL 51 KR 19;h_personas;-74,06528943;4,639672417
28513;MEBOG;Bogota;DG 91-4A 71, BOGOTA;DG 91 KR 4 A 71;110316789;2012;DG 91 KR 4 A 71;h_personas;-74,03615542;4,66960906
28514;MEBOG;Bogota;CL 12-15 2, BOGOTA;CL 12 KR 15;110316790;2012;CL 12 KR 15;h_personas;-74,07556841;4,603747025
28515;MEBOG;Bogota;CL 170-61 51, BOGOTA;CL 170 KR 61 51;110316791;2012;CL 170 KR 61 51;h_personas;-74,05788927;4,755526783
28516;MEBOG;Bogota;KR 106-12 2, BOGOTA;KR 106 CL 12;110316792;2012;KR 106 CL 12;h_personas;-74,15634461;4,665563962
28517;MEBOG;Bogota;CL 63-60 2, BOGOTA;CL 63 KR 60;110316793;2012;CL 63 KR 60;h_personas;-74,08316487;4,660556435
28518;MEBOG;Bogota;CL 170-15 2, BOGOTA;CL 170 KR 15;110316794;2012;CL 170 KR 15;h_personas;-74,03220653;4,749972072
28519;MEBOG;Bogota;CL 8-13 2, BOGOTA;CL 8 KR 13;110316795;2012;CL 8 KR 13;h_personas;-74,07691613;4,599490001
28520;MEBOG;Bogota;KR 68-66C 2, BOGOTA;KR 68 CL 66 C;110316796;2012;KR 68 CL 66 C;h_personas;-74,08313411;4,672721416
28521;MEBOG;Bogota;KR 62-172 25, BOGOTA;KR 62 CL 172 25;110316797;2012;KR 62 CL 172 25;h_personas;-74,05301456;4,757066911
28522;MEBOG;Bogota;CL 4-7 93, BOGOTA;CL 4 KR 7 93;110316798;2012;CL 4 KR 7 93;h_personas;-74,07420563;4,592206824
28523;MEBOG;Bogota;KR 3-13 2, BOGOTA;AK 3 CL 13;110316799;2012;AK 3 CL 13;h_personas;-74,06505686;4,598077588
28524;MEBOG;Bogota;CL 27-24 2, BOGOTA;CL 27 KR 24;110316800;2012;CL 27 KR 24;h_personas;-74,07102584;4,622982318
28525;MEBOG;Bogota;CL 2-10 2, BOGOTA;CL 2 KR 10;110316801;2012;CL 2 KR 10;h_personas;-74,07796712;4,59170465
28526;MEBOG;Bogota;KR 67-62 S 1, BOGOTA;KR 67 CL 62 SUR;110316804;2012;KR 67 CL 62 SUR;h_personas;-74,15210185;4,591545944
28527;MEBOG;Bogota;KR 73C-3 19, BOGOTA;KR 73 C OCCIDENTE CL 3 19 SUR;110316805;2012;KR 73 C OCCIDENTE CL 3 19 SUR;h_personas;-74,13780408;4,626683973
28528;MEBOG;Bogota;CL 5A-71G 30, BOGOTA;CL 5 A KR 71 G 30;110316806;2012;CL 5 A KR 71 G 30;h_personas;-74,13177119;4,628911066
28529;MEBOG;Bogota;KR 3-63 2, BOGOTA;AK 3 CL 63 .;110316808;2012;AK 3 CL 63 .;h_personas;-74,05069544;4,64598722
28530;MEBOG;Bogota;KR 80-58 S 2, BOGOTA;KR 80 CL 58 SUR;110316809;2012;KR 80 CL 58 SUR;h_personas;-74,1690157;4,606287419
28531;MEBOG;Bogota;CL 19B-81B 45, BOGOTA;CL 19 B KR 81 B 45;110316810;2012;CL 19 B KR 81 B 45;h_personas;-74,12479913;4,661351992
28532;MEBOG;Bogota;KR 9-6 S 2, BOGOTA;AK 9 CL 6 SUR;110316811;2012;AK 9 CL 6 SUR;h_personas;-74,08104636;4,58493082
28533;MEBOG;Bogota;CL 38-20 S 1, BOGOTA;CL 38 SUR AU 20;110316812;2012;CL 38 SUR AU 20;h_personas;-74,10378923;4,582017704
28534;MEBOG;Bogota;KR 77-60A S 31, BOGOTA;KR 77 CL 60 A 31 SUR;110316813;2012;KR 77 CL 60 A 31 SUR;h_personas;-74,17497143;4,591626612
28535;MEBOG;Bogota;CL 74C-102 S 86, BOGOTA;CL 74 C SUR KR 102 86;110316814;2012;CL 74 C SUR KR 102 86;h_personas;-74,1979372;4,623252026
28536;MEBOG;Bogota;KR 11-93 2, BOGOTA;KR 11 CL 93;110316817;2012;KR 11 CL 93;h_personas;-74,04183853;4,674788557
28537;MEBOG;Bogota;CL 106A-54 76, BOGOTA;CL 106 A KR 54 76;110316818;2012;CL 106 A KR 54 76;h_personas;-74,05900311;4,695773404
28538;MEBOG;Bogota;CL 44-58 S 54, BOGOTA;CL 44 SUR KR 58 54;110316819;2012;CL 44 SUR KR 58 54;h_personas;-74,13858424;4,595961167
28539;MEBOG;Bogota;CL 70-18A S 2, BOGOTA;CL 70 SUR KR 18 A;110316820;2012;CL 70 SUR KR 18 A;h_personas;-74,13836103;4,547396366
28540;MEBOG;Bogota;CL 103-17 2, BOGOTA;CL 103 KR 17;110316821;2012;CL 103 KR 17;h_personas;-74,04436841;4,689036794
28541;MEBOG;Bogota;KR 9-134 2, BOGOTA;KR 9 CL 134;110316822;2012;KR 9 CL 134;h_personas;-74,02680769;4,713435042
28542;MEBOG;Bogota;CL 26-22 2, BOGOTA;CL 26 KR 22;110316823;2012;CL 26 KR 22;h_personas;-74,07069111;4,620998014
28543;MEBOG;Bogota;CL 134-58 2, BOGOTA;CL 134 KR 58;110316824;2012;CL 134 KR 58;h_personas;-74,06115274;4,724962969
28544;MEBOG;Bogota;CL 138-13 2, BOGOTA;CL 138 KR 13;110316826;2012;CL 138 KR 13;h_personas;-74,02524855;4,716033247
28545;MEBOG;Bogota;CL 106A-54 76, BOGOTA;CL 106 A KR 54 76;110316827;2012;CL 106 A KR 54 76;h_personas;-74,05900311;4,695773404
28546;MEBOG;Bogota;CL 51-78 S 2, BOGOTA;CL 51 SUR KR 78;110316828;2012;CL 51 SUR KR 78;h_personas;-74,16164789;4,611675945
28547;MEBOG;Bogota;CL 51-78 S 2, BOGOTA;CL 51 SUR KR 78;110316829;2012;CL 51 SUR KR 78;h_personas;-74,16164789;4,611675945
28548;MEBOG;Bogota;KR 15-82 2, BOGOTA;KR 15 CL 82;110316830;2012;KR 15 CL 82;h_personas;-74,05076834;4,667897519
28549;MEBOG;Bogota;TV 46-146A 25, BOGOTA;TR 46 CL 146 A 25;110316831;2012;TR 46 CL 146 A 25;h_personas;-74,0502389;4,735124996
28550;MEBOG;Bogota;KR 111A-22H 14, BOGOTA;KR 111 A CL 22 H 14;110316833;2012;KR 111 A CL 22 H 14;h_personas;-74,14093468;4,68509427
28551;MEBOG;Bogota;CL 3-8 37, BOGOTA;CL 3 . KR 8 . 37;110316834;2012;CL 3 . KR 8 . 37;h_personas;-74,07525123;4,591520188
28552;MEBOG;Bogota;CL 38-86 S 2, BOGOTA;CL 38 SUR KR 86;110316835;2012;CL 38 SUR KR 86;h_personas;-74,15736905;4,635075158
28553;MEBOG;Bogota;CL 5-25 2, BOGOTA;CL 5 KR 25;110316839;2012;CL 5 KR 25;h_personas;-74,08945965;4,601883755
28554;MEBOG;Bogota;CL 33-19 2, BOGOTA;CL 33 KR 19;110316840;2012;CL 33 KR 19;h_personas;-74,06848268;4,622413382
28555;MEBOG;Bogota;KR 20-134A 65, BOGOTA;KR 20 CL 134 A 65;110316841;2012;KR 20 CL 134 A 65;h_personas;-74,04290293;4,720819109
28556;MEBOG;Bogota;KR 76C-67A S 2, BOGOTA;KR 76 C CL 67 A SUR;110316843;2012;KR 76 C CL 67 A SUR;h_personas;-74,17279532;4,580479203
28557;MEBOG;Bogota;CL 19-119 2, BOGOTA;AC 19 KR 119;110316847;2012;AC 19 KR 119;h_personas;-74,14866678;4,687692956
28558;MEBOG;Bogota;KR 82B-42B S 32, BOGOTA;KR 82 B CL 42 B 32 SUR;110316850;2012;KR 82 B CL 42 B 32 SUR;h_personas;-74,16216055;4,628636615
28559;MEBOG;Bogota;CALLE 9 2 S 2, BOGOTA;AK 1 CL 9 2 SUR;110316853;2012;AK 1 CL 9 2 SUR;h_personas;-74,07631532;4,577644126
28560;MEBOG;Bogota;KR 89A-69A 79, BOGOTA;KR 89 A CL 69 A 79;110316854;2012;KR 89 A CL 69 A 79;h_personas;-74,10506385;4,694794722
28561;MEBOG;Bogota;CL 80-96 2, BOGOTA;CL 80 KR 96;110316857;2012;CL 80 KR 96;h_personas;-74,10160345;4,710233583
28562;MEBOG;Bogota;CL 127BIS-88 10, BOGOTA;CL 127 BIS KR 88 10;110316858;2012;CL 127 BIS KR 88 10;h_personas;-74,08047431;4,726015759
28563;MEBOG;Bogota;KR 90BIS-73 2, BOGOTA;KR 90 BIS CL 73 A;110316859;2012;KR 90 BIS CL 73 A;h_personas;-74,10265485;4,699970046
28564;MEBOG;Bogota;KR 70-53 40, BOGOTA;KR 70 OCCIDENTE CL 53 40 NORTE;110316860;2012;KR 70 OCCIDENTE CL 53 40 NORTE;h_personas;-74,09990973;4,671128385
28565;MEBOG;Bogota;CL 122-23 69, BOGOTA;CL 122 KR 23 69;110316862;2012;CL 122 KR 23 69;h_personas;-74,04833875;4,703050366
28566;MEBOG;Bogota;CL 75-89 10, BOGOTA;CL 75 KR 89 9;110316863;2012;CL 75 KR 89 9;h_personas;-74,10038513;4,701013437
28567;MEBOG;Bogota;CL 31F-13 S 2, BOGOTA;CL 31 F SUR KR 13;110316864;2012;CL 31 F SUR KR 13;h_personas;-74,10129342;4,572836414
28568;MEBOG;Bogota;KR 95-68A 24, BOGOTA;KR 95 CL 68 A 24;110316865;2012;KR 95 CL 68 A 24;h_personas;-74,10985233;4,696305897
28569;MEBOG;Bogota;CL 19-25 2, BOGOTA;CL 19 KR 25 2;110316866;2012;CL 19 KR 25 2;h_personas;-74,07884159;4,615660807
28570;MEBOG;Bogota;DG 34-2A SE 5, BOGOTA;DG 34 SUR KR 2 A 5 ESTE;110316867;2012;DG 34 SUR KR 2 A 5 ESTE;h_personas;-74,08816409;4,557228973
28571;MEBOG;Bogota;CL 4-37 24, BOGOTA;AC 4 CL 37 24;110316869;2012;AC 4 CL 37 24;h_personas;-74,10066315;4,609492284
28572;MEBOG;Bogota;CL 57B-71F S 2, BOGOTA;CL 57 B SUR KR 71 F;110316872;2012;CL 57 B SUR KR 71 F;h_personas;-74,15898864;4,600121218
28573;MEBOG;Bogota;KR 97-23G 2, BOGOTA;KR 97 CL 23 G;110316873;2012;KR 97 CL 23 G;h_personas;-74,1290354;4,678798948
28574;MEBOG;Bogota;KR 81-71 S 2, BOGOTA;KR 81 CL 71 SUR;110316874;2012;KR 81 CL 71 SUR;h_personas;-74,18850224;4,610136474
28575;MEBOG;Bogota;KR 49-95 96, BOGOTA;KR 49 CL 95 96;110316875;2012;KR 49 CL 95 96;h_personas;-74,07105341;4,689483489
28576;MEBOG;Bogota;KR 62-14 2, BOGOTA;KR 62 CL 14;110316876;2012;KR 62 CL 14;h_personas;-74,10683632;4,634388597
28577;MEBOG;Bogota;CL 24-4A 2, BOGOTA;CL 24 . KR 4 A;110316877;2012;CL 24 . KR 4 A;h_personas;-74,06186993;4,608784007
28578;MEBOG;Bogota;KR 47-151A 24, BOGOTA;KR 47 CL 151 A 24;110316878;2012;KR 47 CL 151 A 24;h_personas;-74,04511005;4,734884754
28579;MEBOG;Bogota;KR 15-79 2, BOGOTA;AK 15 CL 79;110316879;2012;AK 15 CL 79;h_personas;-74,05195214;4,665828023
